,Month,Year,OIL COMPANIES,Quantity (000 Metric Tonnes),last_updated
474,,2023,"IOCL-PARADIP,ODISHA",1260.94,
475,,2023,BORL-BINA,682.46,
476,,2023,"HPCL-MUMBAI,MAHARASHTRA",858.19,
477,,2023,"HPCL-VISAKH,ANDHRA PRADESH",826.45,
478,,2023,HPCL-TOTAL,2759.06,
479,,2023,"RIL,JAMNAGAR,GUJARAT",2796.68,
480,,2023,RIL TOTAL,5013.47,
481,,2023,"NEL-VADINAR,GUJARAT",1674.6,
482,,2023,"IOCL-PARADIP,ODISHA",1387.38,
483,,2023,BPCL-TOTAL,3619.88,
484,,2023,"MRPL-MANGALORE,KARNATAKA",1558.25,
485,,2023,"HPCL-MUMBAI,MAHARASHTRA",842.76,
486,,2023,"RIL,JAMNAGAR,GUJARAT",2784.65,
487,,2023,RIL TOTAL,5278.44,
488,,2023,"NEL-VADINAR,GUJARAT",1729.72,
489,,2024,"IOCL-BARAUNI,BIHAR",517.57,
490,,2024,"IOCL-KOYALI, GUJARAT",1191.57,
491,,2024,"IOCL-GUWAHATI,ASSAM",95.74,
492,,2024,BPCL-TOTAL,3476.48,
493,,2024,"MRPL-MANGALORE,KARNATAKA",1527.48,
494,,2024,"IOCL-KOYALI, GUJARAT",1249.94,
495,,2024,"IOCL-PANIPAT, HARYANA",693.25,
496,,2024,"IOCL-GUWAHATI,ASSAM",99.02,
497,,2024,BPCL-TOTAL,3174.59,
498,,2024,"IOCL-HALDIA, WEST BENGAL",735.72,
499,,2024,"IOCL-GUWAHATI,ASSAM",113.51,
500,,2024,"CPCL-MANALI, TAMILNADU",1072.31,
501,,2024,"NRL-NUMALIGARH, ASSAM",285.78,
502,,2024,ONGC TOTAL,1527.62,
503,,2024,"HMEL-GGSR, BATHINDA, PUNJAB",1103.42,
504,,2024,"NEL-VADINAR,GUJARAT",1728.11,
505,,2022,"IOCL-HALDIA, WEST BENGAL",706.39,
506,,2022,"IOCL-PANIPAT, HARYANA",1172.27,
507,,2022,"NRL-NUMALIGARH, ASSAM",270.72,
508,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.05,
509,,2022,"IOCL-HALDIA, WEST BENGAL",712.4,
510,,2022,"IOCL-BONGAIGAON,ASSAM",182.52,
511,,2022,"IOCL-PARADIP,ODISHA",1362.51,
512,,2022,"BPCL-KOCHI, KERALA",1431.85,
513,,2022,ONGC TOTAL,1421.98,
514,,2022,RIL TOTAL,5671.18,
515,,2022,"IOCL-HALDIA, WEST BENGAL",678.74,
516,,2022,"IOCL-BONGAIGAON,ASSAM",185.65,
517,,2022,"NRL-NUMALIGARH, ASSAM",240.56,
518,,2022,"HPCL-MUMBAI,MAHARASHTRA",851.69,
519,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1078.48,
520,,2022,"IOCL-KOYALI, GUJARAT",1303.93,
521,,2022,"IOCL-DIGBOI,ASSAM",62.85,
522,,2022,"BPCL-MUMBAI, MAHARASHTRA",689.36,
523,,2022,BORL-BINA,586.53,
524,,2022,"MRPL-MANGALORE,KARNATAKA",1428.36,
525,,2022,HPCL-TOTAL,2669.81,
526,,2022,"NEL-VADINAR,GUJARAT",1734.8,
527,,2022,"IOCL-BONGAIGAON,ASSAM",248.88,
528,,2022,"HPCL-MUMBAI,MAHARASHTRA",766.9,
529,,2022,HPCL-TOTAL,2342.38,
530,,2022,"NEL-VADINAR,GUJARAT",1750.8,
531,,2022,"IOCL-DIGBOI,ASSAM",44.35,
532,,2023,"IOCL-MATHURA, UTTAR PRADESH",836.71,
533,,2023,HPCL-TOTAL,2754.96,
534,,2023,"IOCL-GUWAHATI,ASSAM",96.3,
535,,2023,"IOCL-DIGBOI,ASSAM",64.4,
536,,2023,BORL-BINA,660.48,
537,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1101.06,
538,,2023,IOCL TOTAL,6297.37,
539,,2023,"MRPL-MANGALORE,KARNATAKA",1452.47,
540,,2023,ONGC TOTAL,1458.08,
541,,2023,"HPCL-VISAKH,ANDHRA PRADESH",1049.8,
542,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1062.37,
543,,2023,"RIL,JAMNAGAR,GUJARAT",2783.26,
544,,2023,"IOCL-KOYALI, GUJARAT",1330.93,
545,,2023,"IOCL-DIGBOI,ASSAM",63.47,
546,,2023,CPCL-TOTAL,1040.15,
547,,2023,"BPCL-MUMBAI, MAHARASHTRA",1367.99,
548,,2023,BORL-BINA,48.04,
549,,2023,RIL TOTAL,5516.03,
550,,2023,GRAND TOTAL,21885.12,
551,,2023,"CPCL-MANALI, TAMILNADU",1000.38,
552,,2023,HPCL-TOTAL,2996.38,
553,,2023,"RIL,JAMNAGAR,GUJARAT",2939.45,
554,,2023,"IOCL-MATHURA, UTTAR PRADESH",721.79,
555,,2023,"IOCL-DIGBOI,ASSAM",51.97,
556,,2023,"BPCL-KOCHI, KERALA",1299.36,
557,,2023,BPCL-TOTAL,3334.08,
558,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",4.18,
559,,2023,"HPCL-MUMBAI,MAHARASHTRA",846.75,
560,,2023,"HPCL-VISAKH,ANDHRA PRADESH",1013.17,
561,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",1986.7,
562,,2023,"IOCL-BARAUNI,BIHAR",503.43,
563,,2023,"CPCL-MANALI, TAMILNADU",1007.23,
564,,2023,"HPCL-VISAKH,ANDHRA PRADESH",1010.06,
565,,2023,"RIL,JAMNAGAR,GUJARAT",2925.27,
566,,2023,"IOCL-PANIPAT, HARYANA",1308.49,
567,,2023,"IOCL-DIGBOI,ASSAM",69.08,
568,,2023,"BPCL-MUMBAI, MAHARASHTRA",1390.34,
569,,2023,"BPCL-KOCHI, KERALA",1563.39,
570,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",5.7,
571,,2023,ONGC TOTAL,1563.95,
572,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1109.95,
573,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2493.78,
574,,2024,"IOCL-MATHURA, UTTAR PRADESH",646.13,
575,,2024,"IOCL-BONGAIGAON,ASSAM",251.93,
576,,2024,"HMEL-GGSR, BATHINDA, PUNJAB",851.84,
577,,2024,"NEL-VADINAR,GUJARAT",1732.75,
578,,2024,"IOCL-BARAUNI,BIHAR",541.97,
579,,2024,"IOCL-DIGBOI,ASSAM",64.69,
580,,2024,"IOCL-BONGAIGAON,ASSAM",238.9,
581,,2024,"IOCL-PARADIP,ODISHA",1271.3,
582,,2024,"BPCL-MUMBAI, MAHARASHTRA",1307.15,
583,,2024,"HPCL-VISAKH,ANDHRA PRADESH",1254.0,
584,,2024,"HMEL-GGSR, BATHINDA, PUNJAB",884.58,
585,,2024,"IOCL-MATHURA, UTTAR PRADESH",900.97,
586,,2024,"IOCL-DIGBOI,ASSAM",68.77,
587,,2024,"IOCL-PARADIP,ODISHA",1405.67,
588,,2024,"ONGC-TATIPAKA,ANDHRA PRADESH",5.45,
589,,2024,"RIL,JAMNAGAR,GUJARAT",3016.31,
590,,2022,"CPCL-MANALI, TAMILNADU",904.2,
591,,2022,"BPCL-MUMBAI, MAHARASHTRA",1301.76,
592,,2022,"BPCL-KOCHI, KERALA",1314.11,
593,,2022,"MRPL-MANGALORE,KARNATAKA",1480.97,
594,,2022,"HPCL-VISAKH,ANDHRA PRADESH",797.81,
595,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1039.86,
596,,2022,"NEL-VADINAR,GUJARAT",1659.98,
597,,2022,IOCL TOTAL,6422.41,
598,,2022,"NRL-NUMALIGARH, ASSAM",275.34,
599,,2022,"HPCL-MUMBAI,MAHARASHTRA",844.05,
600,,2022,HPCL-TOTAL,2757.9,
601,,2022,"RIL,JAMNAGAR,GUJARAT",3123.94,
602,,2022,"RIL-(SEZ), JAMNAGAR,GUJARAT",2547.25,
603,,2022,"IOCL-KOYALI, GUJARAT",1314.78,
604,,2022,"IOCL-PARADIP,ODISHA",1263.58,
605,,2022,BPCL-TOTAL,2895.38,
606,,2022,"RIL,JAMNAGAR,GUJARAT",2953.79,
607,,2022,"NEL-VADINAR,GUJARAT",1679.61,
608,,2022,"IOCL-BARAUNI,BIHAR",558.62,
609,,2022,"HPCL-MUMBAI,MAHARASHTRA",876.49,
610,,2022,"RIL,JAMNAGAR,GUJARAT",2932.96,
611,,2022,"IOCL-HALDIA, WEST BENGAL",708.57,
612,,2022,"IOCL-PANIPAT, HARYANA",1207.09,
613,,2022,"BPCL-KOCHI, KERALA",1377.33,
614,,2022,BORL-BINA,412.22,
615,,2022,BPCL-TOTAL,3036.17,
616,,2022,"HPCL-VISAKH,ANDHRA PRADESH",555.78,
617,,2022,"RIL-(SEZ), JAMNAGAR,GUJARAT",2146.64,
618,,2022,GRAND TOTAL,19533.7,
619,,2022,"IOCL-HALDIA, WEST BENGAL",701.74,
620,,2022,"IOCL-MATHURA, UTTAR PRADESH",767.41,
621,,2022,BPCL-TOTAL,3067.65,
622,,2022,RIL TOTAL,4622.84,
623,,2022,GRAND TOTAL,19549.92,
624,,2022,"IOCL-DIGBOI,ASSAM",62.42,
625,,2022,"IOCL-BONGAIGAON,ASSAM",254.15,
626,,2022,CPCL-TOTAL,723.13,
627,,2022,"BPCL-KOCHI, KERALA",581.02,
628,,2022,"NRL-NUMALIGARH, ASSAM",279.61,
629,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",7.55,
630,,2022,"MRPL-MANGALORE,KARNATAKA",1493.47,
631,,2022,ONGC TOTAL,1501.02,
632,,2022,HPCL-TOTAL,2663.38,
633,,2022,"NEL-VADINAR,GUJARAT",1716.96,
634,,2022,"IOCL-HALDIA, WEST BENGAL",708.1,
635,,2022,"IOCL-DIGBOI,ASSAM",59.69,
636,,2022,CPCL-TOTAL,921.0,
637,,2022,ONGC TOTAL,1467.89,
638,,2022,RIL TOTAL,5233.71,
639,,2022,"IOCL-BARAUNI,BIHAR",529.96,
640,,2022,"IOCL-KOYALI, GUJARAT",1326.2,
641,,2022,"IOCL-PANIPAT, HARYANA",890.41,
642,,2022,"IOCL-BONGAIGAON,ASSAM",251.22,
643,,2022,"CPCL-MANALI, TAMILNADU",960.42,
644,,2022,BPCL-TOTAL,3563.35,
645,,2022,"HPCL-VISAKH,ANDHRA PRADESH",818.38,
646,,2023,"IOCL-GUWAHATI,ASSAM",94.01,
647,,2023,"BPCL-MUMBAI, MAHARASHTRA",1390.21,
648,,2023,BORL-BINA,678.71,
649,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",6.57,
650,,2023,"HPCL-VISAKH,ANDHRA PRADESH",823.65,
651,,2023,"RIL,JAMNAGAR,GUJARAT",2848.0,
652,,2023,"IOCL-GUWAHATI,ASSAM",86.09,
653,,2023,"IOCL-DIGBOI,ASSAM",57.15,
654,,2023,"IOCL-BONGAIGAON,ASSAM",233.22,
655,,2023,"IOCL-PARADIP,ODISHA",1191.96,
656,,2023,CPCL-TOTAL,927.88,
657,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1008.02,
658,,2023,"IOCL-BARAUNI,BIHAR",579.97,
659,,2023,"IOCL-DIGBOI,ASSAM",59.4,
660,,2023,"IOCL-PARADIP,ODISHA",1418.04,
661,,2023,CPCL-TOTAL,1033.64,
662,,2023,"MRPL-MANGALORE,KARNATAKA",1502.25,
663,,2023,"RIL,JAMNAGAR,GUJARAT",2822.16,
664,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2537.59,
665,,2023,"NEL-VADINAR,GUJARAT",1707.4,
666,,2023,GRAND TOTAL,23003.61,
667,,2021,"IOCL-PANIPAT, HARYANA",1322.0,
668,,2021,"BPCL-KOCHI, KERALA",1363.0,
669,,2021,"MRPL-MANGALORE,KARNATAKA",1100.0,
670,,2021,HPCL-TOTAL,1926.0,
671,,2021,"IOCL-BONGAIGAON,ASSAM",227.0,
672,,2021,IOCL TOTAL,5380.0,
673,,2021,BPCL-TOTAL,2601.0,
674,,2021,"HPCL-MUMBAI,MAHARASHTRA",119.0,
675,,2021,"IOCL-KOYALI, GUJARAT",1072.0,
676,,2021,"IOCL-HALDIA, WEST BENGAL",606.0,
677,,2021,"IOCL-PANIPAT, HARYANA",1213.0,
678,,2021,BORL-BINA,425.0,
679,,2021,HPCL-TOTAL,1848.0,
680,,2021,"NEL-VADINAR,GUJARAT",1650.0,
681,,2021,"IOCL-PANIPAT, HARYANA",1343.0,
682,,2021,"IOCL-GUWAHATI,ASSAM",,
683,,2021,"IOCL-BONGAIGAON,ASSAM",226.0,
684,,2021,CPCL-TOTAL,819.0,
685,,2021,ONGC TOTAL,1108.0,
686,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",1098.0,
687,,2021,"IOCL-DIGBOI,ASSAM",56.0,
688,,2021,"IOCL-PARADIP,ODISHA",663.0,
689,,2021,"CPCL-MANALI, TAMILNADU",629.0,
690,,2021,CPCL-TOTAL,629.0,
691,,2021,BPCL-TOTAL,2971.0,
692,,2021,"NRL-NUMALIGARH, ASSAM",212.0,
693,,2021,"MRPL-MANGALORE,KARNATAKA",1007.0,
694,,2021,ONGC TOTAL,1013.0,
695,,2021,"NEL-VADINAR,GUJARAT",1710.0,
696,,2021,"IOCL-BARAUNI,BIHAR",56.0,
697,,2021,"IOCL-KOYALI, GUJARAT",1005.0,
698,,2021,"IOCL-HALDIA, WEST BENGAL",642.0,
699,,2021,"IOCL-MATHURA, UTTAR PRADESH",723.0,
700,,2021,CPCL-TOTAL,497.0,
701,,2021,"BPCL-KOCHI, KERALA",1338.0,
702,,2021,BPCL-TOTAL,2874.0,
703,,2021,"HPCL-VISAKH,ANDHRA PRADESH",546.0,
704,,2021,"IOCL-MATHURA, UTTAR PRADESH",854.0,
705,,2021,"IOCL-GUWAHATI,ASSAM",93.0,
706,,2021,ONGC TOTAL,1469.0,
707,,2021,RIL TOTAL,5754.0,
708,,2021,"NEL-VADINAR,GUJARAT",1749.0,
709,,2021,"CPCL-MANALI, TAMILNADU",816.0,
710,,2021,"BPCL-MUMBAI, MAHARASHTRA",1294.0,
711,,2021,BPCL-TOTAL,3407.0,
712,,2021,ONGC TOTAL,1475.0,
713,,2021,"RIL,JAMNAGAR,GUJARAT",2997.0,
714,,2021,"IOCL-GUWAHATI,ASSAM",84.0,
715,,2021,"IOCL-DIGBOI,ASSAM",62.0,
716,,2021,"IOCL-PARADIP,ODISHA",1330.0,
717,,2021,"BPCL-KOCHI, KERALA",1360.0,
718,,2021,"NRL-NUMALIGARH, ASSAM",137.0,
719,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2510.0,
720,,2022,"IOCL-BARAUNI,BIHAR",619.0,
721,,2022,"IOCL-BONGAIGAON,ASSAM",207.0,
722,,2022,BORL-BINA,722.0,
723,,2022,ONGC TOTAL,1448.0,
724,,2022,"HPCL-VISAKH,ANDHRA PRADESH",793.0,
725,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1100.0,
726,,2022,HPCL-TOTAL,2745.0,
727,,2022,GRAND TOTAL,21709.0,
728,,2022,"IOCL-HALDIA, WEST BENGAL",630.0,
729,,2022,"IOCL-MATHURA, UTTAR PRADESH",781.0,
730,,2022,"IOCL-PANIPAT, HARYANA",1122.0,
731,,2022,"CPCL-MANALI, TAMILNADU",928.0,
732,,2022,"BPCL-KOCHI, KERALA",1394.0,
733,,2022,BPCL-TOTAL,3225.0,
734,,2022,"HPCL-VISAKH,ANDHRA PRADESH",761.0,
735,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1010.0,
736,,2022,RIL TOTAL,4790.0,
737,,2022,"IOCL-HALDIA, WEST BENGAL",747.0,
738,,2022,"BPCL-MUMBAI, MAHARASHTRA",1268.0,
739,,2022,"BPCL-KOCHI, KERALA",1522.0,
740,,2022,RIL TOTAL,5129.0,
741,,2022,"NEL-VADINAR,GUJARAT",1690.0,
742,,2020,"IOCL-DIGBOI,ASSAM",54.0,
743,,2020,IOCL TOTAL,3046.0,
744,,2020,"CPCL-MANALI, TAMILNADU",308.0,
745,,2020,CPCL-TOTAL,308.0,
746,,2020,"BPCL-KOCHI, KERALA",815.0,
747,,2020,"RIL,JAMNAGAR,GUJARAT",2792.0,
748,,2020,"NEL-VADINAR,GUJARAT",1402.0,
749,,2020,"IOCL-HALDIA, WEST BENGAL",319.0,
750,,2020,"BPCL-MUMBAI, MAHARASHTRA",907.0,
751,,2020,"BPCL-KOCHI, KERALA",676.0,
752,,2020,BORL-BINA,440.0,
753,,2020,BPCL-TOTAL,2229.0,
754,,2020,ONGC TOTAL,572.0,
755,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",653.0,
756,,2020,"NEL-VADINAR,GUJARAT",1561.0,
757,,2020,"IOCL-PANIPAT, HARYANA",1173.0,
758,,2020,CPCL-TOTAL,579.0,
759,,2020,"BPCL-MUMBAI, MAHARASHTRA",972.0,
760,,2020,"MRPL-MANGALORE,KARNATAKA",627.0,
761,,2020,"HPCL-MUMBAI,MAHARASHTRA",654.0,
762,,2020,RIL TOTAL,4652.0,
763,,2020,GRAND TOTAL,17537.0,
764,,2020,"IOCL-KOYALI, GUJARAT",1092.0,
765,,2020,"IOCL-GUWAHATI,ASSAM",87.0,
766,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
767,,2020,"HPCL-MUMBAI,MAHARASHTRA",637.0,
768,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",1035.0,
769,,2020,RIL TOTAL,4299.0,
770,,2020,"IOCL-MATHURA, UTTAR PRADESH",641.0,
771,,2020,"HPCL-VISAKH,ANDHRA PRADESH",651.0,
772,,2020,"RIL,JAMNAGAR,GUJARAT",3021.0,
773,,2020,GRAND TOTAL,16150.0,
774,,2020,"IOCL-KOYALI, GUJARAT",899.0,
775,,2020,"IOCL-HALDIA, WEST BENGAL",440.0,
776,,2020,"IOCL-MATHURA, UTTAR PRADESH",615.0,
777,,2020,"IOCL-PARADIP,ODISHA",992.0,
778,,2020,"CPCL-MANALI, TAMILNADU",770.0,
779,,2020,"MRPL-MANGALORE,KARNATAKA",813.0,
780,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",1016.0,
781,,2020,"RIL,JAMNAGAR,GUJARAT",2779.0,
782,,2020,RIL TOTAL,5009.0,
783,,2020,"IOCL-MATHURA, UTTAR PRADESH",709.0,
784,,2020,"IOCL-PANIPAT, HARYANA",1237.0,
785,,2020,"IOCL-GUWAHATI,ASSAM",84.0,
786,,2020,"IOCL-PARADIP,ODISHA",1279.0,
787,,2020,"BPCL-MUMBAI, MAHARASHTRA",1051.0,
788,,2020,"BPCL-KOCHI, KERALA",1066.0,
789,,2020,"MRPL-MANGALORE,KARNATAKA",731.0,
790,,2020,"BPCL-KOCHI, KERALA",1337.0,
791,,2020,ONGC TOTAL,1018.0,
792,,2020,"RIL,JAMNAGAR,GUJARAT",2871.0,
793,,2020,"NEL-VADINAR,GUJARAT",1476.0,
794,,2020,"IOCL-KOYALI, GUJARAT",1173.0,
795,,2020,"IOCL-PARADIP,ODISHA",977.0,
796,,2020,IOCL TOTAL,5988.0,
797,,2020,"HPCL-VISAKH,ANDHRA PRADESH",707.0,
798,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",1027.0,
799,,2020,RIL TOTAL,5688.0,
800,,2021,"IOCL-BONGAIGAON,ASSAM",211.0,
801,,2021,CPCL-TOTAL,917.0,
802,,2021,BORL-BINA,694.0,
803,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",8.0,
804,,2021,"HPCL-MUMBAI,MAHARASHTRA",639.0,
805,,2021,"IOCL-DIGBOI,ASSAM",22.0,
806,,2021,"NRL-NUMALIGARH, ASSAM",227.0,
807,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",13.0,
808,,2021,HPCL-TOTAL,1392.0,
809,,2021,"IOCL-BARAUNI,BIHAR",569.0,
810,,2021,"IOCL-KOYALI, GUJARAT",944.0,
811,,2021,"IOCL-PANIPAT, HARYANA",1192.0,
812,,2021,"IOCL-GUWAHATI,ASSAM",89.0,
813,,2021,"BPCL-KOCHI, KERALA",1383.0,
814,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",1025.0,
815,,2021,"RIL,JAMNAGAR,GUJARAT",2839.0,
816,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2051.0,
817,,2021,"NEL-VADINAR,GUJARAT",1627.0,
818,,2021,GRAND TOTAL,20985.0,
819,,2022,"IOCL-PARADIP,ODISHA",274.67,
820,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.82,
821,,2022,"HPCL-MUMBAI,MAHARASHTRA",786.46,
822,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",932.59,
823,,2022,HPCL-TOTAL,2533.1,
824,,2022,"RIL,JAMNAGAR,GUJARAT",2784.11,
825,,2022,"NEL-VADINAR,GUJARAT",1692.16,
826,,2022,"IOCL-BARAUNI,BIHAR",568.94,
827,,2022,"IOCL-PANIPAT, HARYANA",1184.84,
828,,2022,"IOCL-GUWAHATI,ASSAM",93.19,
829,,2022,"CPCL-MANALI, TAMILNADU",723.13,
830,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1114.49,
831,,2022,"IOCL-BARAUNI,BIHAR",573.35,
832,,2022,"IOCL-MATHURA, UTTAR PRADESH",836.84,
833,,2022,"BPCL-MUMBAI, MAHARASHTRA",1216.45,
834,,2022,"BPCL-KOCHI, KERALA",1380.82,
835,,2022,BORL-BINA,691.93,
836,,2022,"RIL-(SEZ), JAMNAGAR,GUJARAT",2677.79,
837,,2022,"IOCL-DIGBOI,ASSAM",61.96,
838,,2022,CPCL-TOTAL,960.42,
839,,2022,"BPCL-MUMBAI, MAHARASHTRA",1344.11,
840,,2022,BORL-BINA,712.61,
841,,2022,"MRPL-MANGALORE,KARNATAKA",1504.05,
842,,2023,"IOCL-MATHURA, UTTAR PRADESH",805.76,
843,,2023,"IOCL-PANIPAT, HARYANA",1334.66,
844,,2023,IOCL TOTAL,6541.94,
845,,2023,"BPCL-KOCHI, KERALA",1533.08,
846,,2023,BPCL-TOTAL,3601.99,
847,,2023,"HPCL-MUMBAI,MAHARASHTRA",837.69,
848,,2023,HPCL-TOTAL,2777.96,
849,,2023,"IOCL-KOYALI, GUJARAT",1212.84,
850,,2023,"IOCL-HALDIA, WEST BENGAL",665.21,
851,,2023,IOCL TOTAL,5938.4,
852,,2023,"MRPL-MANGALORE,KARNATAKA",1392.99,
853,,2023,"HPCL-MUMBAI,MAHARASHTRA",803.65,
854,,2023,"HPCL-VISAKH,ANDHRA PRADESH",745.84,
855,,2023,HPCL-TOTAL,2557.5,
856,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2280.04,
857,,2023,RIL TOTAL,4855.94,
858,,2023,"IOCL-KOYALI, GUJARAT",1346.06,
859,,2023,"IOCL-MATHURA, UTTAR PRADESH",897.88,
860,,2023,"IOCL-PANIPAT, HARYANA",1297.96,
861,,2023,"BPCL-MUMBAI, MAHARASHTRA",1358.27,
862,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",4.94,
863,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1110.38,
864,,2023,HPCL-TOTAL,2858.24,
865,,2023,RIL TOTAL,5359.75,
866,,2021,"IOCL-MATHURA, UTTAR PRADESH",819.0,
867,,2021,"BPCL-MUMBAI, MAHARASHTRA",1225.0,
868,,2021,"HPCL-VISAKH,ANDHRA PRADESH",826.0,
869,,2021,RIL TOTAL,5021.0,
870,,2021,"IOCL-BARAUNI,BIHAR",533.0,
871,,2021,CPCL-TOTAL,629.0,
872,,2021,HPCL-TOTAL,1958.0,
873,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2678.0,
874,,2021,RIL TOTAL,5515.0,
875,,2021,GRAND TOTAL,18970.0,
876,,2021,"IOCL-GUWAHATI,ASSAM",,
877,,2021,"IOCL-DIGBOI,ASSAM",59.0,
878,,2021,BPCL-TOTAL,2471.0,
879,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
880,,2021,ONGC TOTAL,1015.0,
881,,2021,"RIL,JAMNAGAR,GUJARAT",2690.0,
882,,2021,"IOCL-HALDIA, WEST BENGAL",644.0,
883,,2021,"IOCL-MATHURA, UTTAR PRADESH",665.0,
884,,2021,"IOCL-PARADIP,ODISHA",1059.0,
885,,2021,"BPCL-MUMBAI, MAHARASHTRA",1253.0,
886,,2021,"BPCL-KOCHI, KERALA",1087.0,
887,,2021,"MRPL-MANGALORE,KARNATAKA",1105.0,
888,,2021,"IOCL-KOYALI, GUJARAT",1090.0,
889,,2021,"IOCL-HALDIA, WEST BENGAL",709.0,
890,,2021,"BPCL-KOCHI, KERALA",1087.0,
891,,2021,BORL-BINA,598.0,
892,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
893,,2021,"RIL,JAMNAGAR,GUJARAT",2873.0,
894,,2021,RIL TOTAL,5110.0,
895,,2021,"CPCL-MANALI, TAMILNADU",497.0,
896,,2021,"BPCL-MUMBAI, MAHARASHTRA",957.0,
897,,2021,BORL-BINA,579.0,
898,,2021,"NRL-NUMALIGARH, ASSAM",238.0,
899,,2021,"HPCL-MUMBAI,MAHARASHTRA",411.0,
900,,2021,HPCL-TOTAL,2037.0,
901,,2021,RIL TOTAL,5203.0,
902,,2021,"IOCL-BARAUNI,BIHAR",427.0,
903,,2021,"IOCL-KOYALI, GUJARAT",939.0,
904,,2021,"IOCL-DIGBOI,ASSAM",61.0,
905,,2021,BORL-BINA,658.0,
906,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
907,,2021,"MRPL-MANGALORE,KARNATAKA",1463.0,
908,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",1113.0,
909,,2021,HPCL-TOTAL,2501.0,
910,,2021,"RIL,JAMNAGAR,GUJARAT",3110.0,
911,,2021,"IOCL-PANIPAT, HARYANA",1340.0,
912,,2021,"IOCL-DIGBOI,ASSAM",61.0,
913,,2021,CPCL-TOTAL,816.0,
914,,2021,"HPCL-MUMBAI,MAHARASHTRA",545.0,
915,,2021,GRAND TOTAL,21483.0,
916,,2021,"IOCL-MATHURA, UTTAR PRADESH",766.0,
917,,2021,BPCL-TOTAL,3321.0,
918,,2021,ONGC TOTAL,1441.0,
919,,2021,"HPCL-VISAKH,ANDHRA PRADESH",809.0,
920,,2021,RIL TOTAL,5529.0,
921,,2022,"IOCL-KOYALI, GUJARAT",1273.0,
922,,2022,"IOCL-HALDIA, WEST BENGAL",301.0,
923,,2022,"CPCL-MANALI, TAMILNADU",915.0,
924,,2022,"BPCL-KOCHI, KERALA",1450.0,
925,,2022,"HPCL-MUMBAI,MAHARASHTRA",852.0,
926,,2022,"RIL,JAMNAGAR,GUJARAT",3042.0,
927,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
928,,2022,"MRPL-MANGALORE,KARNATAKA",1392.0,
929,,2022,ONGC TOTAL,1399.0,
930,,2022,HPCL-TOTAL,2519.0,
931,,2022,"IOCL-MATHURA, UTTAR PRADESH",884.0,
932,,2022,"IOCL-GUWAHATI,ASSAM",93.0,
933,,2022,IOCL TOTAL,6636.0,
934,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
935,,2022,"HPCL-VISAKH,ANDHRA PRADESH",825.0,
936,,2022,HPCL-TOTAL,2628.0,
937,,2020,"IOCL-HALDIA, WEST BENGAL",305.0,
938,,2020,"NRL-NUMALIGARH, ASSAM",170.0,
939,,2020,ONGC TOTAL,673.0,
940,,2020,"IOCL-KOYALI, GUJARAT",769.0,
941,,2020,"IOCL-MATHURA, UTTAR PRADESH",730.0,
942,,2020,"IOCL-BONGAIGAON,ASSAM",196.0,
